185,7,2016-04-11,09:31:05,09:31:29,24,Arakelyan,Aircraft,Jet Arrival,,0
186,7,2016-04-11,09:32:33,09:32:52,19,Arakelyan,Aircraft,Prop Arrival,,0
187,7,2016-04-11,09:34:10,09:34:31,21,Arakelyan,Aircraft,Prop Arrival,,0
188,7,2016-04-11,09:36:42,09:36:58,16,Arakelyan,Aircraft,Prop Arrival,,0
189,7,2016-04-11,09:38:17,09:38:48,31,Arakelyan,Aircraft,Jet Arrival,,0
190,7,2016-04-11,09:39:24,09:39:42,18,Arakelyan,Traffic,Other,Motorcycle,0
191,7,2016-04-11,09:42:19,09:42:40,21,Arakelyan,Aircraft,Jet Arrival,,0
192,7,2016-04-11,09:44:28,09:44:48,20,Arakelyan,Aircraft,Prop Arrival,,0
193,7,2016-04-11,09:46:00,09:46:23,23,Arakelyan,Aircraft,Prop Arrival,,0
194,8,2016-04-11,10:15:30,10:15:39,9,Arakelyan,Other,Other,Whistle,0
195,8,2016-04-11,10:16:32,10:16:51,19,Arakelyan,Aircraft,Jet Arrival,,0
196,8,2016-04-11,10:18:38,10:19:03,25,Arakelyan,Aircraft,Jet Arrival,,0
197,8,2016-04-11,10:22:11,10:22:23,12,Arakelyan,Aircraft,Prop Arrival,,0
198,8,2016-04-11,10:23:50,10:24:05,15,Arakelyan,Aircraft,Jet Arrival,,0
199,8,2016-04-11,10:26:53,10:27:03,10,Arakelyan,Aircraft,Prop Arrival,,0
200,8,2016-04-11,10:28:57,10:29:10,13,Arakelyan,Other,Other,,0
201,8,2016-04-11,10:30:00,10:30:22,22,Arakelyan,Aircraft,Jet Arrival,,0
202,8,2016-04-11,10:33:31,10:34:05,34,Arakelyan,Aircraft,Prop Arrival,,0
203,8,2016-04-11,10:35:22,10:35:40,18,Arakelyan,Aircraft,Jet Arrival,,0
204,8,2016-04-11,10:37:22,10:37:41,19,Arakelyan,Aircraft,Jet Arrival,,0
205,8,2016-04-11,10:39:15,10:39:32,17,Arakelyan,Aircraft,Prop Arrival,,0
206,8,2016-04-11,10:41:38,10:42:02,24,Arakelyan,Aircraft,Prop Arrival,,0
207,8,2016-04-11,10:43:40,10:43:52,12,Arakelyan,Other,Other,,0
