Tuynman,Teacher,4/7/2016,9:25:23,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,9:25:33,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,9:30:06,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,9:30:23,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,9:31:37,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,9:32:37,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,9:33:26,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,9:33:35,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,9:36:42,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,9:37:26,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,9:40:52,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,9:43:27,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,9:44:31,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,9:48:31,Teaching,On,0,,,
Tuynman,Session,4/7/2016,10:00:17,Teacher,End,,0,,
Tuynman,Session,4/7/2016,10:50:04,Teacher,Begin,Math,0,,
Tuynman,Teacher,4/7/2016,10:50:20,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,11:51:36,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,11:51:50,Teaching,On,0,,,
Tuynman,Session,4/7/2016,12:20:04,Teacher,End,,0,,
Tuynman,Session,4/7/2016,13:00:00,Teacher,Begin,Math,0,,
Tuynman,Teacher,4/7/2016,13:00:03,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,13:02:35,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,13:02:39,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,13:03:11,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,13:03:50,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,13:04:04,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,13:05:04,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,13:09:39,Masking,On,0,,,
Tuynman,Teacher,4/7/2016,13:09:41,Raising Voice,On,0,,,
Tuynman,Teacher,4/7/2016,13:09:43,Raising Voice,Off,0,,,
Tuynman,Teacher,4/7/2016,13:09:45,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,13:09:51,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,13:27:12,Teaching,Off,0,,,
